City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
375,labuan,5.2767,115.2417,28.08,77,100,4.42,MY,1693253393
376,hurricane,37.1753,-113.2899,38.6,18,0,4.02,US,1693253400
377,suva,-18.1416,178.4415,22.71,73,75,3.09,FJ,1693253674
378,pitimbu,-7.4706,-34.8086,27.33,77,0,3.19,BR,1693253674
379,cova figueira,14.8905,-24.2934,24.86,81,51,2.14,CV,1693253675
380,kemijarvi,66.7131,27.4306,13.73,78,100,3.1,FI,1693253675
381,himimachi,36.85,136.9833,27.58,86,66,0.86,JP,1693253676
382,priargunsk,50.3691,119.1012,12.94,83,78,1.11,RU,1693253676
383,nykvarn,59.8,18.3,14.9,97,14,3.4,SE,1693253676
384,mugia,43.1041,-9.2179,19.39,85,92,5.64,ES,1693253677
385,limassol,34.675,33.0333,27.04,78,20,2.57,CY,1693253677
386,marka,1.7159,44.7717,24.91,87,73,8.48,SO,1693253678
387,newport,51.5877,-2.9984,16.57,80,100,3.34,GB,1693253678
388,carutapera,-1.195,-46.02,28.29,71,0,4.87,BR,1693253679
389,baytown,29.7355,-94.9774,37.31,50,22,1.23,US,1693253679
390,elkins,38.9259,-79.8467,27.23,76,20,0.0,US,1693253405
391,sainte-adresse,49.5089,0.0845,16.24,77,75,5.14,FR,1693253680
392,niafunke,15.9322,-3.9906,35.94,32,61,2.31,ML,1693253680
393,fort bragg,35.139,-79.006,33.28,66,20,3.09,US,1693253542
394,yuzhno-kurilsk,44.0306,145.8556,16.4,95,100,6.5,RU,1693253591
395,cidade velha,14.9167,-23.6167,28.26,78,75,7.2,CV,1693253681
396,santa rosalia,27.3167,-112.2833,34.53,41,3,3.44,MX,1693253682
397,hilo,19.7297,-155.09,24.85,81,75,3.6,US,1693253682
398,shanhecun,44.7,127.2,16.2,98,100,3.77,CN,1693253683
399,vodnyy,63.5046,53.4095,7.07,94,75,2.59,RU,1693253683
400,palangkaraya,-2.2,113.8333,22.5,83,42,1.16,ID,1693253683
401,penonome,8.5167,-80.3667,30.49,71,100,4.02,PA,1693253684
402,la'ie,21.6477,-157.9253,29.98,69,1,1.79,US,1693253684
403,bikenibeu village,1.3673,173.1241,27.84,74,95,2.2,KI,1693253685
404,brits,-25.6347,27.7802,14.6,34,4,2.18,ZA,1693253685
405,talakan,50.3167,130.3667,12.92,96,91,1.3,RU,1693253685
406,ghadamis,30.1337,9.5007,33.62,14,0,5.05,LY,1693253686
407,bodo,67.28,14.405,16.08,77,0,2.06,NO,1693253686
408,pontianak,-0.0333,109.3333,24.99,88,33,1.03,ID,1693253687
409,muncar,-8.4333,114.3333,21.94,88,56,0.53,ID,1693253459
410,herning,56.1393,8.9738,14.19,94,20,2.57,DK,1693253585
411,glace bay,46.1969,-59.957,23.32,60,40,4.63,CA,1693253688
412,mar del plata,-38.0023,-57.5575,11.64,61,100,7.6,AR,1693253404
413,talara,-4.5772,-81.2719,26.42,61,0,7.72,PE,1693253630
414,khovd,48.0056,91.6419,21.56,27,100,1.86,MN,1693253689
415,las lomas,8.4333,-82.4,30.67,70,40,4.47,PA,1693253690
416,santa marta,11.2408,-74.199,33.03,74,40,4.47,CO,1693253690
417,nowshahr,36.649,51.496,23.97,78,0,0.0,IR,1693253691
418,revda,56.801,59.9303,8.44,95,100,3.17,RU,1693253691
419,saint-joseph,-21.3667,55.6167,22.21,82,18,3.31,RE,1693253692
420,kuta,-8.7233,115.1723,25.0,88,20,4.47,ID,1693253692
421,arenapolis,-14.4503,-56.8461,36.1,28,69,1.16,BR,1693253692
422,chibougamau,49.9168,-74.3659,20.79,40,20,7.2,CA,1693253693
423,mindelo,16.8901,-24.9804,28.75,70,40,13.38,CV,1693253693
424,cienfuegos,22.1461,-80.4356,31.08,79,40,3.6,CU,1693253694
425,ad dilam,23.9915,47.1627,35.84,13,44,4.66,SA,1693253427
426,lagos,6.5833,3.75,26.18,93,79,1.61,NG,1693253695
427,lodwar,3.1191,35.5973,30.3,35,6,6.1,KE,1693253696
428,borgonovo valtidone,45.0144,9.4435,16.98,93,99,5.53,IT,1693253696
429,chaparral,3.7232,-75.4832,34.24,27,23,2.6,CO,1693253696
430,richards bay,-28.783,32.0377,15.85,79,1,2.61,ZA,1693253697
431,kirensk,57.7853,108.1119,14.47,90,60,0.77,RU,1693253697
432,gazi,35.3253,25.0669,28.86,62,0,1.54,GR,1693253698
433,box elder,41.5005,-112.8764,25.84,38,0,1.66,US,1693253698
434,east ballina,-28.8667,153.5833,12.67,91,77,2.53,AU,1693253699
435,san pedro pochutla,15.7333,-96.4667,31.51,56,80,2.02,MX,1693253699
436,ixtapa,20.7,-105.2,32.35,74,75,2.06,MX,1693253700
437,palikir - national government center,6.9248,158.1611,27.57,77,100,3.5,FM,1693253700
438,malvan,16.0667,73.4667,26.46,77,15,2.09,IN,1693253701
439,cascais,38.6979,-9.4215,20.52,74,20,15.65,PT,1693253702
440,brookings,44.3114,-96.7984,30.19,44,0,6.69,US,1693253702
441,santa isabel,-23.3156,-46.2214,15.84,89,100,2.99,BR,1693253703
442,rongelap,11.1635,166.8941,28.41,78,87,6.29,MH,1693253704
443,thurso,58.5927,-3.5259,14.14,85,92,5.39,GB,1693253704
444,portland,45.5234,-122.6762,21.64,84,100,1.54,US,1693253606
445,soio,-6.1349,12.3689,22.62,92,100,3.0,AO,1693253710
446,weno,7.4515,151.8468,26.97,89,100,4.63,FM,1693253711
447,as sulayyil,20.4607,45.5779,35.14,11,100,1.91,SA,1693253711
448,osorno,-40.5667,-73.15,11.71,61,35,1.97,CL,1693253427
449,nagqu,31.5,92.0,2.96,96,80,1.47,CN,1693253712
450,chinde,26.8418,88.0763,18.07,89,100,1.6,NP,1693253712
451,reggane,26.7158,0.1714,36.07,23,29,3.05,DZ,1693253713
452,luwuk,-0.9516,122.7875,24.3,87,100,3.61,ID,1693253713
453,mizque,-17.941,-65.3402,27.47,27,0,5.75,BO,1693253714
454,kyaikkami,16.08,97.5675,26.66,82,100,2.45,MM,1693253714
455,petersburg,37.2279,-77.4019,25.11,91,100,3.25,US,1693253684
456,las tablas,7.7667,-80.2833,29.97,71,94,1.54,PA,1693253715
457,poduri,46.4667,26.5333,24.34,43,0,1.8,RO,1693253716
458,pasni,25.2631,63.471,26.29,84,57,6.2,PK,1693253716
459,hotan,37.0997,79.9269,19.62,48,93,9.01,CN,1693253717
460,mamuju,-2.6748,118.8885,24.69,82,78,2.12,ID,1693253717
461,adrar,20.5022,-10.0711,34.79,33,94,5.13,MR,1693253718
462,bhattarai danda,27.8828,83.9314,22.46,95,77,1.27,NP,1693253718
463,mchinji,-13.7984,32.8802,13.9,76,86,4.37,MW,1693253719
464,johi,26.6921,67.6133,33.05,48,0,5.87,PK,1693253719
465,nili,33.7218,66.1302,17.32,24,0,3.22,AF,1693253720
466,taulaga,-11.0553,-171.0883,28.15,75,99,8.56,AS,1693253540
467,port saint john's,-31.6229,29.5448,16.89,79,0,5.86,ZA,1693253721
468,pishin,30.5803,66.9961,23.62,17,0,2.38,PK,1693253721
469,clackamas,45.2496,-122.1679,17.37,86,92,1.87,US,1693253721
470,genhe,50.7833,121.5167,8.56,81,14,1.12,CN,1693253722
471,porto novo,6.4965,2.6036,24.9,90,59,2.49,BJ,1693253722
472,piranhas,-16.4269,-51.8222,33.04,34,84,2.38,BR,1693253723
473,dakhla,23.6848,-15.958,22.01,73,0,12.35,EH,1693253723
474,germencik,37.8706,27.6028,23.81,66,0,0.94,TR,1693253724
475,igarra,7.2827,6.0878,24.03,88,100,1.02,NG,1693253725
476,fort st. john,56.2499,-120.8529,24.94,41,0,4.12,CA,1693253725
477,puerto madryn,-42.7692,-65.0385,14.9,38,78,11.68,AR,1693253726
478,sovet,38.0467,69.5882,19.01,34,0,3.34,TJ,1693253726
479,calca,-13.3333,-71.95,25.64,50,80,2.96,PE,1693253727
480,las lomitas,-24.7096,-60.593,27.3,18,73,2.4,AR,1693253727
481,pathein,16.7833,94.7333,24.92,93,100,1.92,MM,1693253728
482,pont rouge,48.8833,-72.0825,24.16,48,100,2.69,CA,1693253728
483,gadzhiyevo,69.2551,33.3362,9.4,85,100,1.88,RU,1693253729
484,plettenberg bay,-34.0527,23.3716,16.83,51,0,1.57,ZA,1693253729
485,sisimiut,66.9395,-53.6735,5.69,95,100,9.72,GL,1693253730
486,idritsa,56.3316,28.8988,14.59,89,91,1.96,RU,1693253730
487,vallenar,-28.5708,-70.7581,25.77,16,0,4.06,CL,1693253731
488,al lagowa,11.4,29.1333,24.93,73,100,2.96,SD,1693253731
489,mandalgovi,45.7625,106.2708,13.87,58,0,1.69,MN,1693253732
490,saldanha,-33.0117,17.9442,18.77,48,0,5.99,ZA,1693253732
491,kolyvan',55.3053,82.7391,16.79,95,100,3.22,RU,1693253733
492,nagykoros,47.0342,19.7786,29.24,42,0,4.12,HU,1693253508
493,san antonio de pale,-1.4014,5.6325,24.22,86,48,5.03,GQ,1693253733
494,muynoq,43.7683,59.0214,22.18,29,54,8.15,UZ,1693253734
495,bermeo,43.4209,-2.7215,19.21,86,99,6.73,ES,1693253734
496,illizi,26.4833,8.4667,36.89,27,96,6.81,DZ,1693253735
497,ketchikan,55.3422,-131.6461,23.26,64,0,2.57,US,1693253557
498,chertkovo,49.3847,40.1547,17.38,66,98,3.25,RU,1693253736
499,fyodorovka,53.6314,62.7078,10.98,96,100,0.92,KZ,1693253736
500,saint-francois,46.4154,3.9054,16.69,63,100,3.6,FR,1693253737
501,east london,-33.0153,27.9116,17.63,77,99,6.49,ZA,1693253737
502,jijiga,9.35,42.8,18.28,82,98,6.06,ET,1693253738
503,kirkland lake,48.1446,-80.0377,24.16,33,3,3.09,CA,1693253632
504,balsas,-7.5325,-46.0356,36.92,23,75,2.36,BR,1693253678
505,siwa oasis,29.2041,25.5195,33.31,22,0,2.96,EG,1693253739
506,santo antonio,-6.3106,-35.4789,28.52,49,0,5.6,BR,1693253740
507,akureyri,65.6835,-18.0878,11.96,71,75,4.63,IS,1693253740
508,tual,-5.6667,132.75,24.65,83,100,9.64,ID,1693253741
509,khash,28.2211,61.2158,25.72,26,1,1.91,IR,1693253742
510,burang,30.25,81.1667,6.68,69,29,2.16,CN,1693253742
511,kurumkan,54.3,110.3,15.33,76,98,1.2,RU,1693253742
512,kosh-agach,50.0,88.6667,15.63,39,100,2.19,RU,1693253743
513,eregli,37.5133,34.0467,20.73,37,0,1.32,TR,1693253743
514,sidi khaled,34.387,4.9879,28.3,22,0,4.72,DZ,1693253744
515,zheleznodorozhnyy,55.7503,38.0042,13.29,59,100,2.44,RU,1693253744
516,zemio,5.0314,25.1361,22.17,91,11,0.81,CF,1693253744
517,xai-xai,-25.0519,33.6442,19.26,69,96,4.18,MZ,1693253745
518,sucua,-2.4667,-78.1667,26.41,69,75,2.06,EC,1693253745
519,kutum,14.2,24.6667,23.74,67,19,6.13,SD,1693253746
520,pedra branca,-5.4542,-39.7172,30.98,33,0,2.15,BR,1693253746
521,scone,56.4194,-3.4051,13.87,81,51,0.89,GB,1693253747
522,bang khla,13.7214,101.2081,30.74,75,100,3.29,TH,1693253747
523,mundwa,27.0667,73.8167,27.2,59,0,7.02,IN,1693253748
524,ahar,38.4774,47.0699,19.93,68,0,2.22,IR,1693253748
525,tharangambadi,11.0319,79.8528,28.19,80,100,8.97,IN,1693253749
526,marsa alam,25.0757,34.8918,31.94,44,99,2.9,EG,1693253749
527,mata-utu,-13.2816,-176.1745,27.27,78,95,10.95,WF,1693253749
528,saint-pierre,-21.3393,55.4781,22.82,68,100,4.63,RE,1693253512
529,bafra,41.5678,35.9069,22.09,78,100,3.61,TR,1693253750
530,makokou,0.5738,12.8642,22.17,96,60,1.12,GA,1693253750
531,kudahuvadhoo,2.6708,72.8944,27.87,77,57,5.14,MV,1693253751
532,kapuskasing,49.4169,-82.4331,21.05,56,100,5.14,CA,1693253581
533,vizinga,61.0749,50.1031,5.63,91,15,2.19,RU,1693253546
534,manoharpur,27.3,75.95,25.85,64,0,3.85,IN,1693253286
535,uturoa,-16.7333,-151.4333,25.84,75,8,0.8,PF,1693253752
536,dzhalagash,45.0833,64.6667,18.49,33,70,3.89,KZ,1693253753
537,cleburne,32.3476,-97.3867,35.62,34,0,7.72,US,1693253640
538,zyrya,40.3661,50.2917,26.05,57,4,2.37,AZ,1693253753
539,port shepstone,-30.7414,30.455,16.91,82,0,8.16,ZA,1693253754
540,tinajo,29.0788,-13.7081,23.49,73,20,10.8,ES,1693253754
541,sikasso,10.9167,-7.0,25.99,76,92,1.96,ML,1693253755
542,yangambi,0.8102,24.4336,22.93,92,100,1.53,CD,1693253755
543,le lorrain,14.8329,-61.0567,31.97,69,35,4.72,MQ,1693253756
544,krasnozavodsk,56.45,38.2167,9.47,71,100,2.27,RU,1693253756
545,kindu,-2.95,25.95,25.45,58,70,0.33,CD,1693253757
546,nantucket,41.2835,-70.0995,23.03,86,0,5.14,US,1693253757
547,vershino-darasunskiy,52.35,115.5167,11.38,64,97,0.74,RU,1693253757
548,nizhniy odes,63.6445,54.856,8.11,91,87,2.2,RU,1693253758
549,songea,-10.6833,35.65,19.92,50,38,5.11,TZ,1693253758
550,urangan,-25.3,152.9,17.3,76,0,2.85,AU,1693253759
551,sheridan,44.8333,-106.9173,29.21,31,0,6.17,US,1693253759
552,vytegra,61.0064,36.4481,9.06,80,100,3.22,RU,1693253759
553,cardano al campo,45.6489,8.7693,17.19,77,75,3.6,IT,1693253760
554,eten,-6.9081,-79.8642,26.14,61,0,8.23,PE,1693253760
555,ardakan,32.31,54.0175,29.24,24,0,0.62,IR,1693253761
556,taltal,-25.4,-70.4833,18.85,59,22,1.96,CL,1693253761
557,alaghsas,17.0187,8.0168,27.5,49,100,7.98,NE,1693253762
558,tarauaca,-8.1614,-70.7656,33.25,44,81,0.45,BR,1693253656
559,norfolk,42.1668,-71.2495,25.33,74,40,0.45,US,1693253702
560,kalmunai,7.4167,81.8167,26.73,76,100,3.58,LK,1693253763
561,kemin,42.7846,75.6892,11.74,71,0,2.97,KG,1693253764
562,mounana,-1.4085,13.1586,23.4,88,70,1.19,GA,1693253765
563,kasongo,-4.45,26.6667,31.83,20,100,3.32,CD,1693253765
564,mahaddayweyne,2.9726,45.5347,24.3,82,81,8.12,SO,1693253766
565,deoli,25.75,75.3833,25.7,66,0,4.89,IN,1693253766
566,howard springs,-12.497,131.047,21.01,94,89,2.35,AU,1693253766
567,outjo,-20.1167,16.15,21.16,37,79,4.91,NA,1693253767
568,gamba,-2.65,10.0,22.63,91,4,3.09,GA,1693253767
569,kasane,-17.8167,25.15,18.79,48,56,2.18,BW,1693253768
570,ewo,-0.8725,14.8206,25.45,78,100,1.86,CG,1693253768
571,salekhard,66.53,66.6019,7.76,71,7,0.67,RU,1693253768
572,nuuk,64.1835,-51.7216,9.34,87,100,20.06,GL,1693253769
573,villa gesell,-37.2639,-56.973,11.7,54,99,6.63,AR,1693253769
574,isfahan,32.6572,51.6776,25.8,23,0,1.46,IR,1693253770
575,bhadohi,25.4167,82.5667,28.0,70,81,3.28,IN,1693253770
576,merizo village,13.2658,144.6691,27.31,96,99,5.48,GU,1693253771
577,san mariano,7.5,126.0,23.61,88,100,1.67,PH,1693253771
578,fasa,28.9383,53.6482,24.58,23,0,0.0,IR,1693253772
579,great falls,47.5002,-111.3008,30.25,21,0,1.54,US,1693253723
580,katsuura,35.1333,140.3,26.13,91,2,5.41,JP,1693253773
581,hirara,24.8,125.2833,27.15,94,75,2.57,JP,1693253773
582,kavieng,-2.5744,150.7967,27.13,82,14,6.29,PG,1693253774
